ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,NumDealsPurchases,NumWebPurchases,NumStorePurchases,Response
2660,1983,Graduation,Married,37375.02684558191,0,0,51,222,19,169,0,6,7,0
2661,1974,2n Cycle,Married,69554.20567047066,1,1,49,397,5,16,2,8,6,0
2662,1956,Graduation,Married,54914.9923907374,2,1,33,241,54,96,1,4,3,0
2663,1953,Graduation,Married,79156.43150232402,0,0,35,84,47,326,1,3,3,0
2664,1957,Graduation,Single,50746.658170890005,0,0,60,130,4,41,3,5,5,0
2665,1969,Graduation,Married,38982.49254608507,0,1,99,305,13,232,1,6,7,0
2666,1978,2n Cycle,Married,57494.869460477974,0,0,15,267,3,168,4,5,4,0
2667,1994,Graduation,Married,43047.65687825193,1,0,78,44,56,37,3,6,7,0
2668,1995,Graduation,Married,39561.54977388589,1,1,17,559,11,49,4,0,4,0
2669,1959,Graduation,Married,68637.76387311748,1,0,70,193,17,83,3,5,7,1
2670,1992,PhD,Single,88631.10134550056,0,0,46,53,11,20,0,3,9,0
2671,1983,PhD,Married,47070.76416163019,0,2,85,39,11,366,2,2,8,0
2672,1975,Graduation,Divorced,32505.176274281388,2,1,31,1010,41,201,5,3,6,0
2673,1990,Graduation,Single,48930.873002003624,0,0,42,99,41,68,2,10,5,1
2674,1998,Basic,Married,62296.02459791847,0,0,82,717,21,53,3,4,6,0
2675,1952,Graduation,Divorced,57149.59056954941,2,0,39,158,32,175,1,1,2,0
2676,1955,Graduation,Married,75884.63388943425,1,1,64,146,21,82,1,1,8,0
2677,1954,Graduation,Married,65301.796765513995,1,1,34,362,0,39,0,3,6,0
2678,1954,Master,Married,29931.81063780182,0,0,68,2,2,84,2,2,6,1
2679,1996,Graduation,Married,42133.632987184494,0,0,49,123,14,307,2,3,7,0
2680,1972,PhD,Together,24383.31760049349,0,0,11,108,41,10,2,6,8,1
2681,1998,Graduation,Single,74893.58691260376,1,0,75,607,73,68,2,3,5,0
2682,1958,2n Cycle,Married,15000.0,0,1,84,225,0,491,4,3,4,0
2683,1984,Graduation,Single,26333.353387553754,1,0,57,136,13,2,2,4,6,0
2684,1969,Master,Married,41763.95067989654,1,0,82,92,7,331,2,5,6,0
2685,1998,Graduation,Single,63278.34806209634,0,0,62,267,50,70,2,4,7,0
2686,1991,Graduation,Married,41566.93172588697,0,0,72,49,56,31,1,6,6,0
2687,1984,Master,Married,44695.41172571016,0,0,48,84,6,2,1,5,4,0
2688,1999,Graduation,Married,45089.442534546,1,0,35,104,37,10,3,3,8,0
2689,1967,Basic,Married,55455.65244716492,1,1,53,280,39,28,1,7,4,0
2690,1966,2n Cycle,Together,27589.769294599966,1,2,46,140,5,3,1,6,9,0
2691,1973,Basic,Single,33056.45903903906,0,2,31,211,17,61,0,4,5,1
2692,1952,Graduation,Married,85618.47397591782,0,0,98,315,29,6,1,0,7,0
2693,1981,Master,Single,60047.98194394023,1,1,94,938,0,176,4,6,7,0
2694,1984,Graduation,Single,67215.6434370569,0,2,52,434,15,256,3,2,4,0
2695,1987,Basic,Divorced,53160.57062910433,1,0,31,155,5,327,2,6,6,0
2696,1962,PhD,Married,49194.3950351452,1,0,61,413,23,119,2,4,9,0
2697,1996,Master,Together,61142.61892190561,0,0,36,896,55,439,0,2,10,0
2698,1974,Graduation,Divorced,66552.27367352266,0,0,95,207,22,0,1,8,4,0
2699,1958,PhD,Single,68921.51349383438,0,1,37,158,1,21,0,3,4,0
2700,1953,Graduation,Married,49468.808803613196,0,0,29,24,0,52,2,3,8,0
2701,1963,Master,Married,71107.53112556643,1,0,57,668,27,233,4,4,7,1
2702,1986,Graduation,Married,15000.0,1,0,31,84,11,324,6,3,7,0
2703,1983,PhD,Together,69845.74019450243,1,0,65,19,25,144,3,3,4,0
2704,1960,Master,Single,43461.88086512396,1,0,50,231,5,72,1,3,12,0
2705,1990,PhD,Married,63067.648926033944,0,0,10,561,44,164,3,1,5,0
2706,1952,Graduation,Together,39013.44548608273,0,0,58,156,59,29,3,5,4,0
2707,1977,PhD,Together,25466.10939844445,1,1,19,458,66,91,2,4,4,0
2708,1978,Graduation,Together,58794.08062633335,0,1,36,543,10,106,2,1,5,1
2709,1958,Graduation,Single,21969.389533576013,1,1,72,181,32,16,0,2,10,0
2710,1952,Graduation,Single,44006.45143554586,1,1,48,268,9,5,2,2,9,0
2711,1974,Graduation,Married,35751.40617791695,0,1,18,229,43,208,2,6,9,1
2712,1983,Graduation,Divorced,48499.34923413047,0,1,54,840,3,114,2,5,5,0
2713,1961,Master,Married,67944.18239194545,0,1,39,387,43,60,2,3,7,0
2714,1991,Graduation,Married,42203.09429091018,1,1,6,778,17,86,0,4,10,0
2715,1958,Graduation,Married,58291.55094825223,0,0,4,74,58,474,4,6,3,0
2716,1964,2n Cycle,Married,66786.92076454176,2,0,41,111,40,72,1,4,3,0
2717,1989,Graduation,Married,39854.89898412426,0,1,87,22,14,16,3,8,9,0
2718,1974,PhD,Married,40144.92942561795,2,0,47,207,70,93,1,3,3,0
2719,1954,Master,Single,79386.57804400421,0,0,6,621,9,156,2,3,5,1
2720,1960,2n Cycle,Married,50412.22720444186,0,0,10,118,102,1,3,4,6,0
2721,1983,Master,Single,62182.77586263749,1,0,72,41,43,60,0,3,4,0
2722,1973,Master,Married,62031.22184718448,1,2,48,21,140,75,4,2,10,0
2723,1964,Master,Divorced,28040.24787844044,0,0,29,177,1,93,5,6,4,0
2724,1987,Graduation,Single,36782.4824765601,1,0,40,53,9,53,3,6,8,1
2725,1957,Master,Married,59506.9472708004,1,0,2,127,40,164,2,2,5,0
2726,1954,Graduation,Single,15000.0,0,1,85,514,76,434,3,3,7,0
2727,1997,2n Cycle,Together,47774.0476592315,0,0,39,145,0,368,1,2,3,0
2728,1975,Graduation,Single,34694.32255214435,1,1,50,282,0,163,4,4,7,0
2729,1967,PhD,Together,74210.12283953307,0,1,83,209,8,106,1,5,2,0
2730,1955,Graduation,Together,58922.30906309898,0,0,31,380,57,262,1,2,9,0
2731,1986,Master,Single,75824.92594781354,1,0,47,50,43,271,3,3,4,1
2732,1997,Graduation,Together,51217.507328932945,0,0,70,759,12,265,2,0,6,0
2733,1962,Basic,Married,49722.21614465955,0,1,70,309,0,25,3,5,7,0
2734,1977,Master,Single,45901.4096184087,2,1,19,94,24,3,3,3,10,0
2735,1954,Graduation,Married,41938.612008898155,0,0,88,39,8,612,5,5,3,0
2736,1962,Master,Together,105693.1267811197,1,0,34,48,41,481,4,3,4,0
2737,1966,Master,Married,68143.39031586444,1,0,23,457,17,124,2,6,5,0
2738,1999,PhD,Together,30676.229081264348,0,1,39,266,34,745,2,4,5,0
2739,1989,Graduation,Widow,104786.17738324357,0,0,76,143,57,220,0,4,3,0
2740,1994,Graduation,Married,43900.40129995454,0,0,51,121,23,109,3,3,4,0
2741,1981,Graduation,Married,58423.04000353712,0,0,38,580,12,73,0,2,10,0
2742,1978,Graduation,Single,70791.94743743731,1,1,67,623,44,134,3,4,8,1
2743,1952,2n Cycle,Single,21240.921458549983,1,1,60,261,9,108,1,4,6,0
2744,1989,Graduation,Together,35453.46396701802,0,0,75,223,66,762,3,7,6,0
2745,1983,Master,Married,84963.2964914138,0,1,80,508,2,101,2,2,7,0
2746,1989,Graduation,Divorced,47503.42673327209,0,0,64,415,54,271,1,4,7,0
2747,1976,PhD,Single,71973.40233521744,0,2,61,153,2,251,3,4,5,0
2748,1962,Master,Married,42930.63118707309,0,0,80,25,1,11,2,6,5,0
2749,1994,Basic,Married,50098.80789026317,0,1,1,438,13,13,2,1,1,0
2750,1982,Graduation,Together,87705.13732153,1,0,5,55,94,161,3,5,7,0
2751,1955,Graduation,Married,60750.24484596046,0,0,74,4,123,44,1,4,4,0
2752,1973,Graduation,Married,45103.04466138003,0,1,42,556,6,160,3,2,3,1
2753,1968,Graduation,Divorced,38332.73078394304,1,0,81,259,4,23,3,2,5,0
2754,1965,Graduation,Married,40162.49215173593,0,0,39,666,13,75,2,3,11,0
2755,1989,Graduation,Single,76831.20061474183,0,0,88,198,12,16,2,6,10,0
2756,1977,Graduation,Married,67309.9661727784,0,0,38,783,42,49,2,2,2,0
2757,1982,Master,Single,29026.467358528174,0,0,27,131,17,13,2,4,6,0
2758,1997,Graduation,Single,53743.57113741407,0,0,79,386,45,528,1,2,7,0
2759,1990,Graduation,Married,50663.67056387989,2,1,62,107,41,75,1,3,5,0
2760,1962,Graduation,Together,58321.855391365876,0,1,63,0,25,347,3,4,6,0
2761,1992,Master,Married,39928.5776171726,2,0,11,143,53,531,7,1,2,0
2762,1994,Basic,Divorced,73956.11223298847,0,0,40,401,6,360,6,3,4,0
2763,1974,PhD,Divorced,51973.2144542795,0,1,28,48,5,91,1,4,5,0
2764,1991,Master,Together,59468.73035170819,0,0,22,210,41,226,0,5,10,0
2765,1985,Graduation,Together,36306.195517713684,0,0,84,71,8,25,2,3,7,0
2766,1976,PhD,Married,37313.73724658876,0,1,79,23,0,14,4,2,9,0
2767,1987,Graduation,Single,105150.222185338,0,1,50,288,72,314,0,3,5,0
2768,1956,Graduation,Married,88001.59904853365,0,0,44,910,29,4,4,2,11,0
2769,1954,Master,Married,50606.37674234177,0,0,89,111,17,538,0,5,7,0
2770,1992,Basic,Together,82660.07901453879,0,0,21,260,38,167,2,6,7,0
2771,1994,Graduation,Married,76254.75028524859,0,2,9,921,12,81,1,2,5,0
2772,1980,PhD,Single,39495.77941901721,0,0,6,315,92,22,3,2,7,0
2773,1972,PhD,Married,37501.3359719573,1,2,72,335,2,192,1,7,3,0
2774,1991,Graduation,Together,65373.53250702634,1,0,88,59,30,124,2,5,6,0
2775,1959,Graduation,Married,57201.212762256444,0,0,14,203,45,186,1,5,3,0
2776,1981,Graduation,Married,43959.90767322559,0,0,76,137,18,81,1,9,7,0
2777,1992,Graduation,Together,66424.53087497475,0,1,45,191,42,10,2,4,4,0
2778,1979,Graduation,Widow,23150.341488141064,1,0,89,484,78,56,3,3,7,0
2779,1988,Graduation,Single,54300.03055704915,0,0,84,185,40,56,5,2,5,0
2780,1980,Graduation,Married,27221.526928744883,1,1,86,19,11,1,1,1,7,0
2781,1967,Master,Married,27880.173129498744,0,2,60,707,24,1,3,3,7,0
2782,1985,PhD,Divorced,37864.70420695187,0,0,91,236,72,60,2,3,6,1
2783,1951,2n Cycle,Together,59265.74552687977,0,0,60,775,17,195,3,5,5,0
2784,1963,Graduation,Married,38495.25982230739,0,1,50,254,34,146,1,4,9,0
2785,1962,Master,Divorced,27637.827840992366,1,1,37,21,18,40,5,1,7,1
2786,1978,Basic,Single,61544.98405353893,0,0,11,241,3,138,3,7,7,0
2787,1961,PhD,Widow,81854.94088882073,0,2,87,257,1,156,3,3,4,1
2788,1988,Graduation,Divorced,64777.00868404025,0,0,76,72,91,110,0,7,5,0
2789,1951,Master,Divorced,88035.97449187293,1,1,65,191,28,110,3,3,6,0
2790,1981,Graduation,Married,80183.56787205176,0,0,53,184,3,69,1,6,4,0
2791,1962,Graduation,Married,42251.43574980129,0,0,38,292,58,19,3,3,5,0
2792,1995,PhD,Together,64643.19638728221,0,0,75,90,22,73,2,6,6,1
2793,1976,PhD,Together,50167.38412889686,0,1,38,261,44,63,4,4,5,0
2794,1998,Graduation,Together,73241.99562396118,1,2,77,82,4,134,4,1,8,0
2795,1990,2n Cycle,Married,50163.76885472859,0,0,29,177,71,290,3,2,5,1
2796,1966,PhD,Together,36226.06981581467,0,0,47,39,26,70,4,6,8,0
2797,1989,Graduation,Together,79468.11884700508,0,0,82,11,40,185,0,2,5,0
2798,1980,2n Cycle,Married,58355.91101446739,2,1,30,115,0,250,1,3,6,0
2799,1983,Graduation,Married,38729.40657381537,0,2,24,96,11,35,3,1,11,0
2800,1973,2n Cycle,Together,42025.473998523536,0,1,67,156,9,347,2,5,7,0
2801,1994,PhD,Single,38601.587111230314,2,0,50,980,89,10,3,9,3,1
2802,1984,Graduation,Married,31965.051345805674,0,2,12,221,6,347,4,2,5,1
2803,1997,Master,Together,42449.69315512899,2,0,99,241,36,26,3,1,4,0
2804,1955,PhD,Single,59460.42427462413,0,0,62,852,1,61,6,5,5,1
2805,1968,Master,Together,53281.213403723596,0,0,41,762,6,139,0,1,5,0
2806,1979,2n Cycle,Married,43235.66127235682,1,0,53,646,12,354,0,4,7,0
2807,1956,Master,Together,81910.14937594449,1,1,66,30,47,44,3,7,8,0
2808,1959,PhD,Married,15000.0,0,1,79,301,46,216,2,2,9,0
2809,1990,Basic,Divorced,58122.71830311421,2,0,89,495,91,185,3,1,4,1
2810,1981,PhD,Married,49144.814903648126,0,0,55,541,74,26,3,5,6,0
2811,1983,Graduation,Single,32596.375404070393,1,0,18,258,2,97,1,4,2,0
2812,1977,Basic,Married,59289.08691575436,0,0,45,5,53,98,1,5,5,0
2813,1964,Graduation,Together,47605.0357527769,0,0,14,1091,17,54,1,6,5,0
2814,1979,Master,Together,76941.46932427787,2,0,31,191,60,227,4,7,3,0
2815,1986,Basic,Married,69361.30484822932,2,1,48,150,2,390,1,6,7,0
2816,1978,Master,Together,90122.61472747971,0,1,20,150,51,189,7,6,13,0
2817,1971,PhD,Married,42333.64138972015,0,2,64,165,5,541,4,3,5,0
2818,1953,Master,Married,79931.08979495031,0,2,69,83,12,7,1,4,8,0
2819,1969,Graduation,Together,28682.904639691576,0,1,26,118,0,5,2,4,6,1
2820,1981,Basic,Married,49787.270014488415,0,0,22,1267,3,336,1,1,3,0
2821,1985,Graduation,Divorced,42695.058947314574,0,1,46,137,17,342,1,2,4,1
2822,1999,Graduation,Together,64048.90825818818,0,0,94,224,51,16,6,1,12,0
2823,1953,Graduation,Together,63565.51596487105,1,1,11,565,44,66,1,2,3,0
2824,1976,PhD,Married,33987.608135440576,0,0,84,224,8,270,1,3,5,0
2825,1966,PhD,Together,65163.84347968833,0,1,65,117,4,20,0,4,5,0
2826,1961,Master,Single,44390.218343122164,0,0,4,222,14,46,4,0,5,0
2827,1971,Graduation,Married,35664.05280096612,1,0,8,36,64,171,2,4,7,0
2828,1966,Graduation,Single,51764.372757153455,0,0,19,41,2,601,0,3,3,0
2829,1959,Graduation,Married,22463.11677274964,0,0,81,355,23,239,2,3,5,1
2830,1950,Graduation,Single,70626.12699977544,1,2,62,748,2,225,6,4,7,0
2831,1971,PhD,Married,50887.58379116559,1,0,85,388,19,62,3,4,6,0
2832,1975,Graduation,Divorced,51325.08756403919,1,0,71,23,4,162,1,4,11,0
2833,1967,Graduation,Together,50256.66745826986,2,2,97,154,2,18,1,2,5,1
2834,1999,Graduation,Married,84937.00173383567,1,1,72,0,6,729,1,1,3,0
2835,1963,Graduation,Married,82377.55377659641,1,0,70,214,8,98,1,3,7,0
2836,1996,Graduation,Together,79015.22186798374,0,0,29,64,9,152,3,3,4,0
2837,1978,Graduation,Widow,50299.16711482324,0,0,81,607,31,313,4,3,8,1
2838,1961,Master,Married,29687.501750201252,0,1,90,33,1,0,0,0,9,0
2839,1985,Master,Married,51680.41114232172,0,1,15,0,2,559,2,6,9,0
2840,1984,PhD,Together,58288.008414543634,0,2,84,179,6,66,3,3,7,0
2841,1961,2n Cycle,Together,68252.20607786556,0,0,4,50,61,62,0,1,9,0
2842,1956,Graduation,Together,58223.65482200487,1,0,28,401,29,23,4,6,6,0
2843,1978,PhD,Single,31470.114476208273,0,0,46,757,39,292,0,7,6,0
2844,1960,2n Cycle,Married,41291.69059319561,0,1,21,12,13,307,4,5,4,0
2845,1982,Graduation,Divorced,39477.269375021555,2,0,77,151,7,3,2,3,10,0
2846,1955,2n Cycle,Together,62781.06100811642,0,0,56,1724,1,8,5,2,5,0
2847,1996,Graduation,Married,63271.949064799344,0,0,82,395,20,375,1,4,7,0
2848,1964,Graduation,Single,65892.63776161741,0,0,34,918,25,19,1,2,8,0
2849,1981,Graduation,Together,58020.71709344706,1,1,87,53,68,145,3,5,3,0
2850,1960,Master,Married,15000.0,0,0,59,75,64,144,3,3,4,0
2851,1972,PhD,Together,17482.806434503822,1,0,69,50,16,305,0,5,9,0
2852,1975,Master,Married,49196.24737320716,0,0,59,108,16,127,1,3,8,0
2853,1983,Graduation,Together,53961.55840932785,0,1,57,386,5,85,2,6,6,1
2854,1995,Graduation,Divorced,77073.31174305957,0,0,2,54,8,549,2,3,2,0
2855,1983,Graduation,Married,53555.90295990063,1,0,33,222,77,38,3,6,8,0
2856,1978,Graduation,Married,32481.01338280706,1,0,44,94,4,45,0,5,8,0
2857,1953,2n Cycle,Single,65243.29615554737,1,0,49,530,103,13,1,4,3,0
2858,1966,Graduation,Widow,51654.966142715144,1,1,1,1,21,555,1,3,6,0
2859,1984,Master,Together,43958.9042893193,0,0,14,75,18,183,1,6,5,1
2860,1962,Master,Together,19708.011840597806,1,2,36,278,5,1,2,4,3,0
2861,1990,Graduation,Together,53703.740162224654,0,0,14,30,32,182,2,5,10,0
2862,1988,PhD,Divorced,56576.35821958921,1,1,59,188,18,77,0,4,6,0
2863,1964,Graduation,Divorced,32077.073917879006,0,1,95,171,13,514,3,4,5,0
2864,1978,Graduation,Married,66887.1557641255,0,0,84,574,9,48,2,2,6,0
2865,1978,Graduation,Together,65095.93597301966,0,1,63,294,2,185,1,8,4,0
2866,1960,PhD,Together,52978.25164785951,0,0,80,306,21,148,2,5,3,0
2867,1981,Graduation,Single,52234.45715884082,0,0,97,909,11,1,1,1,10,0
2868,1951,PhD,Together,70920.75493328497,1,0,95,1211,36,324,2,5,4,0
2869,1996,PhD,Single,59350.60737562063,0,0,51,317,38,22,0,3,4,0
2870,1963,Graduation,Widow,37954.89102103279,0,1,22,221,12,163,1,2,4,1
2871,1969,PhD,Married,48047.03432799704,1,0,98,280,33,224,2,8,7,0
2872,1971,Master,Married,63136.98803872158,0,1,36,144,8,149,0,3,6,0
2873,1960,Graduation,Together,15000.0,1,0,40,1313,38,15,2,6,10,0
2874,1976,Graduation,Married,33369.47902420743,0,0,56,366,0,554,1,6,7,0
2875,1952,Master,Married,65642.75332677951,2,2,96,103,4,40,3,3,10,0
2876,1966,Graduation,Married,76177.55208432226,0,1,24,17,8,148,1,6,8,0
2877,1993,PhD,Single,72420.97480536025,0,1,36,13,44,239,2,2,10,0
2878,1977,Graduation,Divorced,69865.86624495561,0,1,39,68,2,420,2,2,7,1
2879,1978,Graduation,Together,54594.87725342882,0,2,84,79,6,138,0,5,7,0
2880,1970,Graduation,Together,31421.93180624621,2,0,45,160,13,44,2,1,7,0
2881,1996,Graduation,Married,48067.53230853531,0,1,59,72,0,271,3,6,10,0
2882,1965,PhD,Single,15000.0,0,0,97,299,43,26,2,1,3,0
2883,1986,Graduation,Single,78013.12172421506,0,0,18,71,24,3,2,4,6,0
2884,1969,Master,Together,35657.74395051382,1,0,90,62,69,358,5,3,6,0
2885,1955,Basic,Married,41333.084799535936,0,0,8,191,0,128,1,2,6,1
2886,1968,PhD,Married,73172.38105281154,2,0,68,658,9,10,3,2,1,0
2887,1954,Master,Married,19707.460857809117,0,1,4,189,39,130,2,5,7,1
2888,1952,Graduation,Together,28211.947519491372,0,1,88,160,33,23,2,7,5,0
2889,1950,Graduation,Single,57359.42687650269,0,0,25,258,8,4,4,2,4,0
2890,1987,Master,Divorced,62407.60830134957,1,0,18,89,27,18,4,3,3,0
2891,1964,Graduation,Together,50565.98409651681,1,0,29,130,47,223,2,4,7,0
2892,1983,PhD,Single,51218.337741281845,0,0,99,72,1,211,3,3,10,0
2893,1984,Graduation,Divorced,77367.5590778889,0,1,47,254,37,139,3,3,3,0
2894,1998,PhD,Married,64726.36890121302,1,0,15,358,8,35,3,6,8,0
2895,1974,Basic,Married,62023.398690550915,0,0,70,335,88,201,2,6,7,0
2896,1973,Basic,Divorced,67512.92985587486,0,2,17,88,23,78,0,8,10,0
2897,1961,Master,Married,45988.19450622764,0,1,55,453,1,107,1,4,5,0
2898,1967,Master,Divorced,95463.31328286041,0,1,20,88,15,341,1,2,3,0
2899,1964,PhD,Widow,15000.0,0,1,30,48,101,91,0,1,6,0
2900,1993,PhD,Single,81158.42048237563,0,0,0,129,39,147,6,3,5,1
2901,1965,Graduation,Single,70042.15037486219,0,0,2,273,10,489,2,6,4,0
2902,1976,Graduation,Single,56965.76503101709,1,1,94,45,25,90,6,1,6,0
2903,1957,Graduation,Single,53600.57915204223,0,1,24,313,27,123,0,3,8,0
2904,1995,2n Cycle,Married,48888.93405725787,1,0,7,596,0,131,0,3,12,0
2905,1974,Graduation,Married,74068.87175926818,0,0,64,104,5,41,0,4,6,0
2906,1966,PhD,Married,51202.71052000232,1,1,61,179,24,200,1,2,6,1
2907,1978,PhD,Single,37442.30520953826,0,0,6,77,15,194,0,9,10,0
2908,1957,PhD,Married,70039.65770643365,1,0,6,134,6,36,1,3,4,0
2909,1964,Master,Married,83695.32468119716,0,0,7,6,44,2,1,1,6,0
2910,1976,Graduation,Married,15000.0,1,0,18,922,20,1027,1,5,9,0
2911,1995,PhD,Single,99141.83661540638,0,0,16,161,11,130,3,1,9,0
2912,1999,Master,Widow,31265.37404940717,0,0,10,466,5,29,3,6,12,0
2913,1956,Graduation,Widow,32794.034469692946,2,1,48,46,28,50,1,4,2,0
2914,1952,Graduation,Together,27102.205610147746,0,0,10,501,32,144,3,4,4,1
2915,1978,PhD,Divorced,52016.9810492925,0,0,40,590,33,22,3,3,6,0
2916,1993,Master,Single,26405.63430062732,2,0,61,377,7,5,1,1,8,0
2917,1973,Graduation,Together,28834.798722982287,0,2,51,700,27,240,2,2,5,0
2918,1952,Master,Together,38228.999048327656,0,0,65,54,70,188,5,6,5,0
2919,1969,Master,Married,54769.11350388679,2,0,67,194,13,55,1,5,12,1
2920,1995,Graduation,Divorced,56697.07197935022,0,1,91,290,7,9,1,2,6,0
2921,1964,2n Cycle,Married,76823.94558820169,1,0,96,272,44,99,6,4,5,0
2922,1974,Master,Together,76362.97546389827,0,0,74,592,5,48,4,4,6,0
2923,1979,Master,Single,72492.22628195207,1,0,66,72,8,76,1,7,5,0
2924,1963,Master,Married,46767.65657868549,0,2,39,57,3,48,4,7,7,0
2925,1956,Graduation,Married,15176.364440068246,2,1,4,87,9,28,1,1,10,0
2926,1966,Graduation,Together,15000.0,0,2,84,666,15,73,2,3,5,1
2927,1993,Graduation,Married,72354.59752219626,0,0,21,849,1,502,4,1,7,0
2928,1969,Graduation,Single,68875.0894341474,1,1,36,252,61,46,4,3,6,0
2929,1985,Graduation,Together,39665.91075111907,0,0,10,208,21,61,0,0,3,0
2930,1958,Basic,Together,23185.274974051168,1,1,43,278,26,59,4,3,6,1
2931,1987,Master,Together,31056.97953661817,1,1,85,287,13,98,7,2,3,0
2932,1997,PhD,Together,55493.886043990555,0,0,52,56,33,278,0,6,9,0
2933,1971,Basic,Together,55531.21999709874,1,1,76,347,16,77,1,8,3,0
2934,1951,Master,Single,72850.62546253999,0,0,60,180,42,246,0,3,6,1
2935,1973,Graduation,Single,42992.91085585008,0,0,66,218,51,18,5,1,7,0
2936,1957,Graduation,Single,47119.27942996715,0,2,12,9,33,337,1,5,3,0
2937,1960,PhD,Divorced,74506.42611932878,1,0,91,433,20,30,1,2,7,0
2938,1962,Master,Married,15000.0,0,0,10,541,45,5,1,7,5,1
2939,1966,Graduation,Together,58349.058938340524,1,0,10,289,20,25,6,6,4,0
2940,1957,PhD,Divorced,45315.424427361286,0,1,84,414,3,31,3,5,4,0
2941,1970,Graduation,Married,66255.19557907486,1,0,84,221,3,106,0,3,4,0
2942,1967,Master,Married,62252.132057226845,0,0,6,288,89,89,1,2,10,0
2943,1979,Master,Together,38073.80711220669,1,1,16,150,7,188,5,6,7,0
2944,1967,Master,Married,41853.30287042036,0,0,47,470,50,7,5,2,5,1
2945,1995,2n Cycle,Married,15000.0,0,0,13,189,8,103,3,3,8,0
2946,1996,Master,Widow,66999.82996523641,0,1,62,342,16,60,2,5,8,0
2947,1980,2n Cycle,Together,56795.47640129262,1,0,63,291,31,149,2,2,7,0
2948,1987,2n Cycle,Married,79970.24710903426,0,1,96,363,5,6,0,5,6,0
2949,1981,Master,Widow,44011.999276789065,1,0,74,461,40,5,4,5,6,0
2950,1960,PhD,Widow,70286.71195296051,0,2,76,215,35,83,0,7,4,0
2951,1994,Graduation,Together,30601.479088717213,1,2,64,503,23,250,0,4,11,0
2952,1974,Graduation,Married,15000.0,0,0,33,206,25,166,4,6,10,0
2953,1982,PhD,Single,50109.72119264465,0,0,8,941,3,2,2,2,5,0
2954,1987,Graduation,Single,40666.364898939486,0,2,76,419,17,29,6,2,2,0
2955,1990,Graduation,Single,30983.571484305598,0,0,36,56,2,38,1,4,3,0
2956,1957,2n Cycle,Divorced,69962.10786973234,0,0,29,530,11,82,2,7,4,0
2957,1960,Basic,Single,76164.93347087115,2,1,40,240,69,132,2,6,6,0
2958,1971,Master,Married,54108.425587317215,2,1,44,1249,25,36,5,9,9,0
2959,1973,Graduation,Single,48349.618607636694,1,1,46,380,40,72,2,4,6,1
2960,1990,Graduation,Married,53254.16747805045,0,0,6,26,25,131,5,2,3,0
2961,1966,Graduation,Single,38941.475121973446,0,0,13,150,6,72,1,7,5,0
2962,1961,Graduation,Together,63251.91896856805,1,1,47,218,27,23,2,4,5,0
2963,1995,Graduation,Married,21212.56027677122,0,1,5,547,42,101,1,2,8,0
2964,1981,Graduation,Together,30538.437431396145,2,1,33,392,4,58,1,1,8,0
2965,1964,2n Cycle,Married,36174.77697386396,0,2,79,138,50,299,2,6,4,1
2966,1965,Master,Married,62827.108619630584,2,1,99,317,24,224,1,4,4,0
2967,1971,Graduation,Together,45950.202859135126,0,0,45,258,0,31,0,5,5,0
2968,1977,Graduation,Married,79207.80789406145,1,1,58,40,22,24,3,2,6,1
2969,1969,PhD,Single,68066.19512757017,0,0,69,80,15,64,3,4,3,0
2970,1982,Graduation,Married,35978.13648875309,1,0,7,125,10,79,1,1,4,0
2971,1959,2n Cycle,Single,64669.3158079724,0,0,23,65,44,403,1,4,10,0
2972,1989,Graduation,Single,43835.85943695963,1,1,66,48,68,53,4,4,4,0
2973,1981,Graduation,Single,61463.60990047926,1,2,3,17,43,303,1,5,3,0
2974,1999,Graduation,Together,69035.44327185946,0,0,95,619,56,105,4,7,7,0
2975,1982,Graduation,Widow,74294.29203625434,0,0,0,102,71,325,2,6,1,0
2976,1951,PhD,Married,56040.43139675834,0,0,33,102,73,181,1,2,7,1
2977,1982,Master,Married,84002.47372960436,0,1,8,69,3,184,2,1,1,0
2978,1982,PhD,Together,60826.28712122544,0,1,62,193,18,109,5,4,9,0
2979,1990,Graduation,Married,54701.04318915262,0,0,75,216,0,275,1,3,5,1
2980,1962,PhD,Widow,45949.712246801275,0,1,9,70,21,44,1,3,6,0
2981,1979,PhD,Married,39373.81959623265,1,0,9,281,77,356,2,5,7,0
2982,1982,Basic,Single,60397.67452123411,1,0,49,385,6,151,4,1,5,0
2983,1962,Graduation,Single,54015.15273959968,0,0,43,140,30,86,0,4,14,0
2984,1975,Graduation,Married,57216.512012687796,1,1,47,264,31,604,2,5,6,0
2985,1971,PhD,Together,61614.91655112583,1,0,86,209,5,297,4,8,2,0
2986,1988,PhD,Married,57132.02956286097,0,1,5,65,8,221,2,4,7,0
2987,1951,Graduation,Together,92265.90813855702,0,0,87,392,18,48,2,5,10,0
2988,1987,Graduation,Married,41440.70231643724,0,0,23,485,6,545,3,8,6,0
2989,1988,Graduation,Divorced,60645.86688239412,1,0,84,313,26,203,3,4,7,0
2990,1975,Basic,Widow,47446.135683025175,1,0,94,117,19,139,0,4,8,0
2991,1995,Graduation,Married,15000.0,0,0,57,784,21,382,2,3,8,0
2992,1999,2n Cycle,Married,48130.5435426311,1,1,63,182,4,26,1,6,9,0
2993,1964,PhD,Single,33270.058881629186,0,0,93,92,21,22,2,4,7,0
